
Namespace(T=4, base_lr=0.01, batch_size=4, consistency=0.1, consistency_rampup=40.0, consistency_type='mse', deterministic=1, ema_decay=0.99, exp='MT_UA2avg_2task_SDM_dualD_SLsdmLow', gpu='2', labeled_bs=2, labeled_num=25, max_iterations=30000, model='vnet_3D_96_32', num_classes=2, patch_size=[96, 96, 96], root_path='/data/sohui/BraTS/data/BraTs2019', seed=1337, total_labeled_num=250)
total 250 samples
12 iterations per epoch
  0%|                                        | 0/2501 [00:00<?, ?it/s]
  1%|▎                           | 27/2501 [13:09<18:02:57, 26.26s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:33<00:00,  3.74s/it]
iteration 324 : loss : 0.091678, loss_ce: 0.072817, loss_dice: 0.072502
iteration 325 : loss : 0.103680, loss_ce: 0.058847, loss_dice: 0.087171
iteration 326 : loss : 0.143180, loss_ce: 0.111364, loss_dice: 0.145320
iteration 327 : loss : 0.073714, loss_ce: 0.066245, loss_dice: 0.041199
iteration 328 : loss : 0.055259, loss_ce: 0.037606, loss_dice: 0.040520
iteration 329 : loss : 0.054254, loss_ce: 0.032262, loss_dice: 0.043335
iteration 330 : loss : 0.073931, loss_ce: 0.027902, loss_dice: 0.069919
iteration 331 : loss : 0.191606, loss_ce: 0.136928, loss_dice: 0.197312
iteration 332 : loss : 0.160913, loss_ce: 0.075142, loss_dice: 0.202164
iteration 333 : loss : 0.094981, loss_ce: 0.081061, loss_dice: 0.072589
iteration 334 : loss : 0.112655, loss_ce: 0.125604, loss_dice: 0.069529

  1%|▎                           | 28/2501 [13:35<18:00:55, 26.23s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:33<00:00,  3.74s/it]
iteration 336 : loss : 0.097704, loss_ce: 0.059393, loss_dice: 0.106167
iteration 337 : loss : 0.099295, loss_ce: 0.044219, loss_dice: 0.115803
iteration 338 : loss : 0.100107, loss_ce: 0.084056, loss_dice: 0.077555
iteration 339 : loss : 0.059496, loss_ce: 0.041372, loss_dice: 0.043907
iteration 340 : loss : 0.234058, loss_ce: 0.206070, loss_dice: 0.208948
iteration 341 : loss : 0.127447, loss_ce: 0.068366, loss_dice: 0.135034
iteration 342 : loss : 0.051824, loss_ce: 0.045163, loss_dice: 0.035845
iteration 343 : loss : 0.167842, loss_ce: 0.099646, loss_dice: 0.174566
iteration 344 : loss : 0.144852, loss_ce: 0.087038, loss_dice: 0.163534
iteration 345 : loss : 0.086977, loss_ce: 0.036079, loss_dice: 0.103925
iteration 346 : loss : 0.189083, loss_ce: 0.130655, loss_dice: 0.182810
iteration 347 : loss : 0.125174, loss_ce: 0.133696, loss_dice: 0.081489

  1%|▎                           | 29/2501 [14:00<17:51:22, 26.00s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:33<00:00,  3.74s/it]
iteration 349 : loss : 0.061959, loss_ce: 0.054554, loss_dice: 0.042495
iteration 350 : loss : 0.130899, loss_ce: 0.066428, loss_dice: 0.149499
iteration 351 : loss : 0.077028, loss_ce: 0.065363, loss_dice: 0.058642
iteration 352 : loss : 0.209741, loss_ce: 0.013813, loss_dice: 0.358615
iteration 353 : loss : 0.143274, loss_ce: 0.133743, loss_dice: 0.122667
iteration 354 : loss : 0.307369, loss_ce: 0.308102, loss_dice: 0.251579
iteration 355 : loss : 0.139571, loss_ce: 0.118921, loss_dice: 0.111698
iteration 356 : loss : 0.110559, loss_ce: 0.076157, loss_dice: 0.112910
iteration 357 : loss : 0.217906, loss_ce: 0.226512, loss_dice: 0.145962
iteration 358 : loss : 0.066707, loss_ce: 0.048558, loss_dice: 0.064043

  1%|▎                           | 30/2501 [14:26<17:45:41, 25.88s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:33<00:00,  3.74s/it]
iteration 360 : loss : 0.143936, loss_ce: 0.052198, loss_dice: 0.086355
iteration 361 : loss : 0.434356, loss_ce: 0.350898, loss_dice: 0.442114
iteration 362 : loss : 0.206125, loss_ce: 0.139084, loss_dice: 0.224476
iteration 363 : loss : 0.054629, loss_ce: 0.033646, loss_dice: 0.038514
iteration 364 : loss : 0.066923, loss_ce: 0.050485, loss_dice: 0.044666
iteration 365 : loss : 0.335580, loss_ce: 0.347842, loss_dice: 0.276890
iteration 366 : loss : 0.091788, loss_ce: 0.089846, loss_dice: 0.066235
iteration 367 : loss : 0.119190, loss_ce: 0.057040, loss_dice: 0.139414
iteration 368 : loss : 0.066461, loss_ce: 0.050995, loss_dice: 0.047950
iteration 369 : loss : 0.196773, loss_ce: 0.070792, loss_dice: 0.283597
iteration 370 : loss : 0.072628, loss_ce: 0.032696, loss_dice: 0.026086

  1%|▎                           | 31/2501 [14:52<17:41:02, 25.77s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:33<00:00,  3.74s/it]
iteration 372 : loss : 0.060926, loss_ce: 0.029253, loss_dice: 0.064804
iteration 373 : loss : 0.149570, loss_ce: 0.042804, loss_dice: 0.221773
iteration 374 : loss : 0.303313, loss_ce: 0.250604, loss_dice: 0.316824
iteration 375 : loss : 0.052374, loss_ce: 0.033357, loss_dice: 0.037151
iteration 376 : loss : 0.083661, loss_ce: 0.043324, loss_dice: 0.075992
iteration 377 : loss : 0.058182, loss_ce: 0.038784, loss_dice: 0.052109
iteration 378 : loss : 0.129951, loss_ce: 0.088740, loss_dice: 0.137089
iteration 379 : loss : 0.086964, loss_ce: 0.081184, loss_dice: 0.062916
iteration 380 : loss : 0.154381, loss_ce: 0.119402, loss_dice: 0.157313
iteration 381 : loss : 0.066079, loss_ce: 0.058443, loss_dice: 0.053405
iteration 382 : loss : 0.239067, loss_ce: 0.078416, loss_dice: 0.313345
iteration 383 : loss : 0.177569, loss_ce: 0.098476, loss_dice: 0.210019

  1%|▎                           | 32/2501 [15:17<17:36:22, 25.67s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:33<00:00,  3.74s/it]
iteration 385 : loss : 0.091442, loss_ce: 0.032459, loss_dice: 0.103371
iteration 386 : loss : 0.074783, loss_ce: 0.067076, loss_dice: 0.040365
iteration 387 : loss : 0.074816, loss_ce: 0.066408, loss_dice: 0.039105
iteration 388 : loss : 0.073699, loss_ce: 0.019709, loss_dice: 0.017771
iteration 389 : loss : 0.348689, loss_ce: 0.334297, loss_dice: 0.287815
iteration 390 : loss : 0.077174, loss_ce: 0.034941, loss_dice: 0.082061
iteration 391 : loss : 0.060388, loss_ce: 0.042187, loss_dice: 0.053052
iteration 392 : loss : 0.140455, loss_ce: 0.092917, loss_dice: 0.155165
iteration 393 : loss : 0.177886, loss_ce: 0.076782, loss_dice: 0.245330
iteration 394 : loss : 0.067254, loss_ce: 0.059135, loss_dice: 0.051817
iteration 395 : loss : 0.064848, loss_ce: 0.050597, loss_dice: 0.036513

  1%|▎                           | 33/2501 [15:42<17:32:19, 25.58s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:33<00:00,  3.74s/it]
iteration 397 : loss : 0.056157, loss_ce: 0.048283, loss_dice: 0.035228
iteration 398 : loss : 0.105915, loss_ce: 0.061965, loss_dice: 0.097730
  0%|                                                                                                                                                                                                    | 0/25 [00:00<?, ?it/s]
iteration 399 : loss : 0.159767, loss_ce: 0.061316, loss_dice: 0.181919
iteration 400 : loss : 0.066062, loss_ce: 0.025908, loss_dice: 0.051900

























100%|███████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:33<00:00,  3.72s/it]
Validation end
iteration 400 : dice_score : 0.729123 hd95 : 25.107196 uncertainty : 0.062220
iteration 401 : loss : 0.073266, loss_ce: 0.043075, loss_dice: 0.058804
iteration 402 : loss : 0.181378, loss_ce: 0.055091, loss_dice: 0.278912
iteration 403 : loss : 0.354037, loss_ce: 0.247983, loss_dice: 0.389713
iteration 404 : loss : 0.087983, loss_ce: 0.061384, loss_dice: 0.076914
iteration 405 : loss : 0.060117, loss_ce: 0.038480, loss_dice: 0.044568
iteration 406 : loss : 0.159803, loss_ce: 0.132573, loss_dice: 0.110719

  1%|▍                           | 34/2501 [17:41<36:38:38, 53.47s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:33<00:00,  3.72s/it]
iteration 408 : loss : 0.093628, loss_ce: 0.088840, loss_dice: 0.070204
iteration 409 : loss : 0.085083, loss_ce: 0.040461, loss_dice: 0.093301
iteration 410 : loss : 0.082234, loss_ce: 0.072755, loss_dice: 0.058406
iteration 411 : loss : 0.080780, loss_ce: 0.038500, loss_dice: 0.095593
iteration 412 : loss : 0.075701, loss_ce: 0.040730, loss_dice: 0.064143
iteration 413 : loss : 0.081413, loss_ce: 0.064043, loss_dice: 0.073988
iteration 414 : loss : 0.042056, loss_ce: 0.035689, loss_dice: 0.026428
iteration 415 : loss : 0.082641, loss_ce: 0.056596, loss_dice: 0.068577
iteration 416 : loss : 0.098546, loss_ce: 0.048262, loss_dice: 0.102993
iteration 417 : loss : 0.052713, loss_ce: 0.027298, loss_dice: 0.041560
iteration 418 : loss : 0.233608, loss_ce: 0.169142, loss_dice: 0.245708

  1%|▍                           | 35/2501 [18:07<30:54:10, 45.11s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:33<00:00,  3.72s/it]
iteration 420 : loss : 0.294721, loss_ce: 0.305734, loss_dice: 0.249001
iteration 421 : loss : 0.102109, loss_ce: 0.080086, loss_dice: 0.073614
iteration 422 : loss : 0.115655, loss_ce: 0.079818, loss_dice: 0.120114
iteration 423 : loss : 0.171697, loss_ce: 0.140499, loss_dice: 0.165492
iteration 424 : loss : 0.094664, loss_ce: 0.063671, loss_dice: 0.075185
iteration 425 : loss : 0.054469, loss_ce: 0.030168, loss_dice: 0.047406
iteration 426 : loss : 0.198962, loss_ce: 0.121283, loss_dice: 0.230425
iteration 427 : loss : 0.070041, loss_ce: 0.058690, loss_dice: 0.051064
iteration 428 : loss : 0.118974, loss_ce: 0.081327, loss_dice: 0.077207
iteration 429 : loss : 0.090488, loss_ce: 0.058317, loss_dice: 0.087890
iteration 430 : loss : 0.092648, loss_ce: 0.053439, loss_dice: 0.100459

  1%|▍                           | 36/2501 [18:32<26:56:02, 39.34s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:33<00:00,  3.72s/it]
iteration 432 : loss : 0.217476, loss_ce: 0.184671, loss_dice: 0.201026
iteration 433 : loss : 0.124234, loss_ce: 0.090314, loss_dice: 0.107316
iteration 434 : loss : 0.064244, loss_ce: 0.033127, loss_dice: 0.070129
iteration 435 : loss : 0.069861, loss_ce: 0.047523, loss_dice: 0.052171
iteration 436 : loss : 0.141654, loss_ce: 0.108991, loss_dice: 0.142896
iteration 437 : loss : 0.173930, loss_ce: 0.033719, loss_dice: 0.275977
iteration 438 : loss : 0.137953, loss_ce: 0.110109, loss_dice: 0.138850
iteration 439 : loss : 0.135795, loss_ce: 0.051363, loss_dice: 0.189196
iteration 440 : loss : 0.316070, loss_ce: 0.028700, loss_dice: 0.496760
iteration 441 : loss : 0.407013, loss_ce: 0.319461, loss_dice: 0.410184
iteration 442 : loss : 0.060747, loss_ce: 0.043211, loss_dice: 0.049738

  1%|▍                           | 37/2501 [18:58<24:05:52, 35.21s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:33<00:00,  3.72s/it]
iteration 444 : loss : 0.124851, loss_ce: 0.099544, loss_dice: 0.103037
iteration 445 : loss : 0.078182, loss_ce: 0.070959, loss_dice: 0.055565
iteration 446 : loss : 0.178898, loss_ce: 0.076229, loss_dice: 0.188925
iteration 447 : loss : 0.240480, loss_ce: 0.073260, loss_dice: 0.375413
iteration 448 : loss : 0.100600, loss_ce: 0.102745, loss_dice: 0.068776
iteration 449 : loss : 0.086929, loss_ce: 0.050200, loss_dice: 0.085457
iteration 450 : loss : 0.265451, loss_ce: 0.183622, loss_dice: 0.298541
iteration 451 : loss : 0.054812, loss_ce: 0.031951, loss_dice: 0.051673
iteration 452 : loss : 0.057903, loss_ce: 0.023307, loss_dice: 0.054700
iteration 453 : loss : 0.093869, loss_ce: 0.063360, loss_dice: 0.092434
iteration 454 : loss : 0.055501, loss_ce: 0.027784, loss_dice: 0.056884

  2%|▍                           | 38/2501 [19:23<22:05:00, 32.28s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:33<00:00,  3.72s/it]
iteration 456 : loss : 0.067194, loss_ce: 0.052450, loss_dice: 0.047536
iteration 457 : loss : 0.090368, loss_ce: 0.082598, loss_dice: 0.063266
iteration 458 : loss : 0.276554, loss_ce: 0.109118, loss_dice: 0.402303
iteration 459 : loss : 0.231239, loss_ce: 0.105117, loss_dice: 0.307493
iteration 460 : loss : 0.076732, loss_ce: 0.065513, loss_dice: 0.060125
iteration 461 : loss : 0.276195, loss_ce: 0.238802, loss_dice: 0.274594
iteration 462 : loss : 0.092768, loss_ce: 0.095418, loss_dice: 0.066483
iteration 463 : loss : 0.250772, loss_ce: 0.159463, loss_dice: 0.313818
iteration 464 : loss : 0.087393, loss_ce: 0.063848, loss_dice: 0.061264
iteration 465 : loss : 0.080262, loss_ce: 0.056553, loss_dice: 0.063781
iteration 466 : loss : 0.051360, loss_ce: 0.031441, loss_dice: 0.039398

  2%|▍                           | 39/2501 [19:49<20:44:02, 30.32s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:33<00:00,  3.72s/it]
iteration 468 : loss : 0.286877, loss_ce: 0.197138, loss_dice: 0.324924
iteration 469 : loss : 0.233307, loss_ce: 0.208581, loss_dice: 0.205097
iteration 470 : loss : 0.155735, loss_ce: 0.080804, loss_dice: 0.180532
iteration 471 : loss : 0.089199, loss_ce: 0.089010, loss_dice: 0.053770
iteration 472 : loss : 0.138765, loss_ce: 0.093671, loss_dice: 0.151821
