
Namespace(T=1, base_lr=0.01, batch_size=4, consistency=0.1, consistency_rampup=40.0, consistency_type='mse', deterministic=1, ema_decay=0.99, exp='GDT-MT_woATO', gpu='4', labeled_bs=2, labeled_num=50, max_iterations=30000, model='vnet_3D_96_32', num_classes=2, patch_size=[96, 96, 96], root_path='/data/sohui/BraTS/data/BraTs2019', seed=1337, total_labeled_num=250)
total 250 samples
25 iterations per epoch
  0%|                                        | 0/1201 [00:00<?, ?it/s]
iteration 327 : loss : 0.105781, loss_ce: 0.068525, loss_dice: 0.110068
iteration 328 : loss : 0.096090, loss_ce: 0.056005, loss_dice: 0.114202
iteration 329 : loss : 0.125116, loss_ce: 0.072578, loss_dice: 0.144139
iteration 330 : loss : 0.067133, loss_ce: 0.048088, loss_dice: 0.047925
iteration 331 : loss : 0.075000, loss_ce: 0.073741, loss_dice: 0.055355
iteration 332 : loss : 0.053250, loss_ce: 0.040776, loss_dice: 0.036598
iteration 333 : loss : 0.089249, loss_ce: 0.046400, loss_dice: 0.098519
iteration 334 : loss : 0.123512, loss_ce: 0.061826, loss_dice: 0.141767
iteration 335 : loss : 0.056758, loss_ce: 0.040374, loss_dice: 0.044894
iteration 336 : loss : 0.216803, loss_ce: 0.117745, loss_dice: 0.251608
iteration 337 : loss : 0.202351, loss_ce: 0.138299, loss_dice: 0.237290
iteration 338 : loss : 0.229284, loss_ce: 0.174927, loss_dice: 0.245102
iteration 339 : loss : 0.050881, loss_ce: 0.023825, loss_dice: 0.045246
iteration 340 : loss : 0.136184, loss_ce: 0.047036, loss_dice: 0.187551
iteration 341 : loss : 0.114884, loss_ce: 0.122237, loss_dice: 0.075996
iteration 342 : loss : 0.259661, loss_ce: 0.219497, loss_dice: 0.240963
iteration 343 : loss : 0.072022, loss_ce: 0.057568, loss_dice: 0.049988
iteration 344 : loss : 0.141639, loss_ce: 0.068779, loss_dice: 0.182179
iteration 345 : loss : 0.331254, loss_ce: 0.284634, loss_dice: 0.325215
iteration 346 : loss : 0.088470, loss_ce: 0.076631, loss_dice: 0.067842
iteration 347 : loss : 0.089623, loss_ce: 0.055377, loss_dice: 0.099554
iteration 348 : loss : 0.074233, loss_ce: 0.062627, loss_dice: 0.063095
iteration 349 : loss : 0.061556, loss_ce: 0.045595, loss_dice: 0.044737

  1%|▎                          | 14/1201 [27:46<36:30:07, 110.71s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [10:28<00:00, 12.32s/it]
iteration 351 : loss : 0.192640, loss_ce: 0.104592, loss_dice: 0.248814
iteration 352 : loss : 0.104387, loss_ce: 0.069232, loss_dice: 0.093023
iteration 353 : loss : 0.128405, loss_ce: 0.074156, loss_dice: 0.143105
iteration 354 : loss : 0.056747, loss_ce: 0.034371, loss_dice: 0.055002
iteration 355 : loss : 0.116805, loss_ce: 0.082529, loss_dice: 0.108393
iteration 356 : loss : 0.197293, loss_ce: 0.171823, loss_dice: 0.159567
iteration 357 : loss : 0.343383, loss_ce: 0.277041, loss_dice: 0.372780
iteration 358 : loss : 0.062676, loss_ce: 0.049338, loss_dice: 0.046417
iteration 359 : loss : 0.107713, loss_ce: 0.079204, loss_dice: 0.098410
iteration 360 : loss : 0.080509, loss_ce: 0.033061, loss_dice: 0.095897
iteration 361 : loss : 0.067558, loss_ce: 0.062016, loss_dice: 0.048839
iteration 362 : loss : 0.101121, loss_ce: 0.049168, loss_dice: 0.110941
iteration 363 : loss : 0.111415, loss_ce: 0.051648, loss_dice: 0.144349
iteration 364 : loss : 0.096808, loss_ce: 0.043956, loss_dice: 0.117196
iteration 365 : loss : 0.105319, loss_ce: 0.045800, loss_dice: 0.145972
iteration 366 : loss : 0.075792, loss_ce: 0.065300, loss_dice: 0.051862
iteration 367 : loss : 0.194374, loss_ce: 0.129616, loss_dice: 0.140461
iteration 368 : loss : 0.128937, loss_ce: 0.022141, loss_dice: 0.084055
iteration 369 : loss : 0.087049, loss_ce: 0.070215, loss_dice: 0.063844
iteration 370 : loss : 0.070397, loss_ce: 0.055003, loss_dice: 0.055390
iteration 371 : loss : 0.095199, loss_ce: 0.045894, loss_dice: 0.103750
iteration 372 : loss : 0.284882, loss_ce: 0.153238, loss_dice: 0.362903
iteration 373 : loss : 0.342744, loss_ce: 0.294577, loss_dice: 0.346073
iteration 374 : loss : 0.125799, loss_ce: 0.083031, loss_dice: 0.126030

  1%|▎                           | 15/1201 [28:26<29:31:09, 89.60s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [10:28<00:00, 12.32s/it]
iteration 376 : loss : 0.083456, loss_ce: 0.021694, loss_dice: 0.109806
iteration 377 : loss : 0.396677, loss_ce: 0.382817, loss_dice: 0.370046
iteration 378 : loss : 0.122247, loss_ce: 0.102771, loss_dice: 0.108468
iteration 379 : loss : 0.102226, loss_ce: 0.120104, loss_dice: 0.051789
iteration 380 : loss : 0.046641, loss_ce: 0.035664, loss_dice: 0.035942
iteration 381 : loss : 0.158990, loss_ce: 0.128638, loss_dice: 0.147765
iteration 382 : loss : 0.139927, loss_ce: 0.090393, loss_dice: 0.129696
iteration 383 : loss : 0.066900, loss_ce: 0.064074, loss_dice: 0.046850
iteration 384 : loss : 0.091357, loss_ce: 0.088044, loss_dice: 0.054508
iteration 385 : loss : 0.046031, loss_ce: 0.030851, loss_dice: 0.026252
iteration 386 : loss : 0.132145, loss_ce: 0.115898, loss_dice: 0.117687
iteration 387 : loss : 0.098199, loss_ce: 0.064444, loss_dice: 0.087388
iteration 388 : loss : 0.060462, loss_ce: 0.038676, loss_dice: 0.048751
iteration 389 : loss : 0.084676, loss_ce: 0.051733, loss_dice: 0.086168
iteration 390 : loss : 0.104138, loss_ce: 0.073604, loss_dice: 0.111091
iteration 391 : loss : 0.181594, loss_ce: 0.069128, loss_dice: 0.252218
iteration 392 : loss : 0.072387, loss_ce: 0.048918, loss_dice: 0.052363
iteration 393 : loss : 0.262986, loss_ce: 0.120347, loss_dice: 0.379630
iteration 394 : loss : 0.099516, loss_ce: 0.094233, loss_dice: 0.077847
iteration 395 : loss : 0.212792, loss_ce: 0.102617, loss_dice: 0.288541
iteration 396 : loss : 0.100601, loss_ce: 0.039223, loss_dice: 0.132171
iteration 397 : loss : 0.078554, loss_ce: 0.056395, loss_dice: 0.078889
iteration 398 : loss : 0.140351, loss_ce: 0.100852, loss_dice: 0.144408
iteration 399 : loss : 0.118278, loss_ce: 0.077291, loss_dice: 0.123227
iteration 400 : loss : 0.055051, loss_ce: 0.034968, loss_dice: 0.040809
Validation begin
























 96%|███████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████▏       | 24/25 [01:36<00:03,  3.89s/it]
Validation end

  1%|▎                          | 16/1201 [30:48<34:41:22, 105.39s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:40<00:00,  3.90s/it]
iteration 401 : loss : 0.251825, loss_ce: 0.239870, loss_dice: 0.236516
iteration 402 : loss : 0.157960, loss_ce: 0.143234, loss_dice: 0.125701
iteration 403 : loss : 0.227657, loss_ce: 0.207039, loss_dice: 0.214403
iteration 404 : loss : 0.290939, loss_ce: 0.241694, loss_dice: 0.247200
iteration 405 : loss : 0.132048, loss_ce: 0.086452, loss_dice: 0.140521
iteration 406 : loss : 0.182224, loss_ce: 0.072113, loss_dice: 0.258332
iteration 407 : loss : 0.153240, loss_ce: 0.038252, loss_dice: 0.227851
iteration 408 : loss : 0.061650, loss_ce: 0.034319, loss_dice: 0.058202
iteration 409 : loss : 0.072536, loss_ce: 0.052993, loss_dice: 0.064946
iteration 410 : loss : 0.214050, loss_ce: 0.103046, loss_dice: 0.278485
iteration 411 : loss : 0.080627, loss_ce: 0.051934, loss_dice: 0.076749
iteration 412 : loss : 0.141427, loss_ce: 0.075972, loss_dice: 0.174830
iteration 413 : loss : 0.049339, loss_ce: 0.033976, loss_dice: 0.033815
iteration 414 : loss : 0.074525, loss_ce: 0.033621, loss_dice: 0.088032
iteration 415 : loss : 0.211570, loss_ce: 0.036000, loss_dice: 0.344063
iteration 416 : loss : 0.165959, loss_ce: 0.175031, loss_dice: 0.104142
iteration 417 : loss : 0.047865, loss_ce: 0.034135, loss_dice: 0.029874
iteration 418 : loss : 0.098488, loss_ce: 0.043161, loss_dice: 0.092798
iteration 419 : loss : 0.082884, loss_ce: 0.054309, loss_dice: 0.085090
iteration 420 : loss : 0.095217, loss_ce: 0.059088, loss_dice: 0.074316
iteration 421 : loss : 0.181257, loss_ce: 0.133916, loss_dice: 0.190274
iteration 422 : loss : 0.062232, loss_ce: 0.040516, loss_dice: 0.049028
iteration 423 : loss : 0.154870, loss_ce: 0.090856, loss_dice: 0.107005
iteration 424 : loss : 0.297969, loss_ce: 0.235930, loss_dice: 0.322391

  1%|▍                           | 17/1201 [31:28<28:10:39, 85.68s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:40<00:00,  3.90s/it]
iteration 426 : loss : 0.067403, loss_ce: 0.047054, loss_dice: 0.060227
iteration 427 : loss : 0.315183, loss_ce: 0.312048, loss_dice: 0.269682
iteration 428 : loss : 0.189192, loss_ce: 0.079900, loss_dice: 0.155639
iteration 429 : loss : 0.054087, loss_ce: 0.034064, loss_dice: 0.049870
iteration 430 : loss : 0.061860, loss_ce: 0.025395, loss_dice: 0.063197
iteration 431 : loss : 0.316937, loss_ce: 0.224406, loss_dice: 0.371861
iteration 432 : loss : 0.070266, loss_ce: 0.038087, loss_dice: 0.075245
iteration 433 : loss : 0.138775, loss_ce: 0.093796, loss_dice: 0.133939
iteration 434 : loss : 0.081602, loss_ce: 0.069995, loss_dice: 0.054969
iteration 435 : loss : 0.177354, loss_ce: 0.118515, loss_dice: 0.212280
iteration 436 : loss : 0.157207, loss_ce: 0.080591, loss_dice: 0.190165
iteration 437 : loss : 0.053404, loss_ce: 0.045995, loss_dice: 0.031893
iteration 438 : loss : 0.151892, loss_ce: 0.062172, loss_dice: 0.203578
iteration 439 : loss : 0.177618, loss_ce: 0.111929, loss_dice: 0.204114
iteration 440 : loss : 0.083400, loss_ce: 0.062507, loss_dice: 0.071072
iteration 441 : loss : 0.129117, loss_ce: 0.136933, loss_dice: 0.087907
iteration 442 : loss : 0.130722, loss_ce: 0.026714, loss_dice: 0.139481
iteration 443 : loss : 0.130568, loss_ce: 0.126439, loss_dice: 0.095624
iteration 444 : loss : 0.104331, loss_ce: 0.081044, loss_dice: 0.099403
iteration 445 : loss : 0.087746, loss_ce: 0.046044, loss_dice: 0.087235
iteration 446 : loss : 0.170490, loss_ce: 0.119926, loss_dice: 0.197235
iteration 447 : loss : 0.060102, loss_ce: 0.045067, loss_dice: 0.051400
iteration 448 : loss : 0.077598, loss_ce: 0.070446, loss_dice: 0.051389
iteration 449 : loss : 0.231018, loss_ce: 0.123783, loss_dice: 0.292913

  1%|▍                           | 18/1201 [32:09<23:41:45, 72.11s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:40<00:00,  3.90s/it]
iteration 451 : loss : 0.073532, loss_ce: 0.051885, loss_dice: 0.067666
iteration 452 : loss : 0.252924, loss_ce: 0.230203, loss_dice: 0.230542
iteration 453 : loss : 0.106677, loss_ce: 0.072664, loss_dice: 0.106185
iteration 454 : loss : 0.143450, loss_ce: 0.084980, loss_dice: 0.148329
iteration 455 : loss : 0.090876, loss_ce: 0.028888, loss_dice: 0.109469
iteration 456 : loss : 0.200214, loss_ce: 0.132286, loss_dice: 0.219186
iteration 457 : loss : 0.076795, loss_ce: 0.041850, loss_dice: 0.062397
iteration 458 : loss : 0.133517, loss_ce: 0.097248, loss_dice: 0.131695
iteration 459 : loss : 0.074488, loss_ce: 0.064802, loss_dice: 0.068236
iteration 460 : loss : 0.088734, loss_ce: 0.053285, loss_dice: 0.093724
iteration 461 : loss : 0.087659, loss_ce: 0.044988, loss_dice: 0.108461
iteration 462 : loss : 0.239538, loss_ce: 0.118126, loss_dice: 0.338573
iteration 463 : loss : 0.078152, loss_ce: 0.050258, loss_dice: 0.069040
iteration 464 : loss : 0.101480, loss_ce: 0.096993, loss_dice: 0.062256
iteration 465 : loss : 0.112869, loss_ce: 0.110598, loss_dice: 0.091470
iteration 466 : loss : 0.235126, loss_ce: 0.093272, loss_dice: 0.346996
iteration 467 : loss : 0.076894, loss_ce: 0.056838, loss_dice: 0.065639
iteration 468 : loss : 0.051549, loss_ce: 0.047991, loss_dice: 0.035099
iteration 469 : loss : 0.049115, loss_ce: 0.046560, loss_dice: 0.028978
iteration 470 : loss : 0.048408, loss_ce: 0.033000, loss_dice: 0.042598
iteration 471 : loss : 0.332307, loss_ce: 0.305747, loss_dice: 0.321551
iteration 472 : loss : 0.267689, loss_ce: 0.144568, loss_dice: 0.306311
iteration 473 : loss : 0.200861, loss_ce: 0.036137, loss_dice: 0.320392
iteration 474 : loss : 0.090233, loss_ce: 0.033701, loss_dice: 0.110274

  2%|▍                           | 19/1201 [32:49<20:33:35, 62.62s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:40<00:00,  3.90s/it]
iteration 476 : loss : 0.233286, loss_ce: 0.050670, loss_dice: 0.345682
iteration 477 : loss : 0.186543, loss_ce: 0.052755, loss_dice: 0.295492
iteration 478 : loss : 0.057162, loss_ce: 0.046036, loss_dice: 0.038186
iteration 479 : loss : 0.087703, loss_ce: 0.077227, loss_dice: 0.070089
iteration 480 : loss : 0.076101, loss_ce: 0.055863, loss_dice: 0.053132
iteration 481 : loss : 0.302706, loss_ce: 0.118447, loss_dice: 0.350490
iteration 482 : loss : 0.343143, loss_ce: 0.287482, loss_dice: 0.353433
iteration 483 : loss : 0.246171, loss_ce: 0.220051, loss_dice: 0.231710
iteration 484 : loss : 0.065281, loss_ce: 0.035683, loss_dice: 0.056824
iteration 485 : loss : 0.073839, loss_ce: 0.051748, loss_dice: 0.064769
iteration 486 : loss : 0.118997, loss_ce: 0.110850, loss_dice: 0.089884
iteration 487 : loss : 0.170485, loss_ce: 0.078818, loss_dice: 0.211492
iteration 488 : loss : 0.061223, loss_ce: 0.053972, loss_dice: 0.035105
iteration 489 : loss : 0.047507, loss_ce: 0.029039, loss_dice: 0.033232
iteration 490 : loss : 0.045234, loss_ce: 0.024752, loss_dice: 0.040138
iteration 491 : loss : 0.115127, loss_ce: 0.051246, loss_dice: 0.140865
iteration 492 : loss : 0.075083, loss_ce: 0.053748, loss_dice: 0.072646
iteration 493 : loss : 0.064368, loss_ce: 0.052666, loss_dice: 0.047576
iteration 494 : loss : 0.213048, loss_ce: 0.050739, loss_dice: 0.347145
iteration 495 : loss : 0.059449, loss_ce: 0.052849, loss_dice: 0.035520
iteration 496 : loss : 0.061668, loss_ce: 0.032783, loss_dice: 0.046509
iteration 497 : loss : 0.083043, loss_ce: 0.073708, loss_dice: 0.053150
iteration 498 : loss : 0.177369, loss_ce: 0.123205, loss_dice: 0.206685
iteration 499 : loss : 0.149105, loss_ce: 0.027291, loss_dice: 0.158753

  2%|▍                           | 20/1201 [33:29<18:19:10, 55.84s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:40<00:00,  3.90s/it]
iteration 501 : loss : 0.083653, loss_ce: 0.070467, loss_dice: 0.072370
iteration 502 : loss : 0.049400, loss_ce: 0.025511, loss_dice: 0.038713
iteration 503 : loss : 0.058266, loss_ce: 0.054620, loss_dice: 0.037540
iteration 504 : loss : 0.048675, loss_ce: 0.016316, loss_dice: 0.043051
iteration 505 : loss : 0.066080, loss_ce: 0.048728, loss_dice: 0.062395
iteration 506 : loss : 0.047958, loss_ce: 0.023190, loss_dice: 0.051870
iteration 507 : loss : 0.223026, loss_ce: 0.093845, loss_dice: 0.315865
iteration 508 : loss : 0.091798, loss_ce: 0.042842, loss_dice: 0.105880
iteration 509 : loss : 0.047019, loss_ce: 0.026016, loss_dice: 0.031573
iteration 510 : loss : 0.054449, loss_ce: 0.037929, loss_dice: 0.040366
iteration 511 : loss : 0.049287, loss_ce: 0.028584, loss_dice: 0.044658
iteration 512 : loss : 0.163157, loss_ce: 0.153285, loss_dice: 0.136836
iteration 513 : loss : 0.182908, loss_ce: 0.075823, loss_dice: 0.253118
iteration 514 : loss : 0.064170, loss_ce: 0.054621, loss_dice: 0.052384
iteration 515 : loss : 0.058425, loss_ce: 0.047952, loss_dice: 0.032959
iteration 516 : loss : 0.257991, loss_ce: 0.158814, loss_dice: 0.326074
iteration 517 : loss : 0.218460, loss_ce: 0.097750, loss_dice: 0.292140
iteration 518 : loss : 0.084659, loss_ce: 0.064284, loss_dice: 0.071714
iteration 519 : loss : 0.051540, loss_ce: 0.019361, loss_dice: 0.048454
iteration 520 : loss : 0.080224, loss_ce: 0.043239, loss_dice: 0.088464
iteration 521 : loss : 0.316216, loss_ce: 0.245489, loss_dice: 0.348611
iteration 522 : loss : 0.098284, loss_ce: 0.062775, loss_dice: 0.096361
iteration 523 : loss : 0.174774, loss_ce: 0.147978, loss_dice: 0.111883
iteration 524 : loss : 0.439728, loss_ce: 0.417652, loss_dice: 0.388042

  2%|▍                           | 21/1201 [34:10<16:49:32, 51.33s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:40<00:00,  3.90s/it]
