
Namespace(T=4, base_lr=0.01, batch_size=4, consistency=0.1, consistency_rampup=40.0, consistency_type='mse', deterministic=1, ema_decay=0.99, exp='GDT-MT', gpu='5', labeled_bs=2, labeled_num=50, max_iterations=30000, model='vnet_3D_96_32', num_classes=2, patch_size=[96, 96, 96], root_path='/data/sohui/BraTS/data/BraTs2019', seed=1337, total_labeled_num=250)
total 250 samples
25 iterations per epoch
  0%|                                        | 0/1201 [00:00<?, ?it/s]
iteration 328 : loss : 0.053890, loss_ce: 0.033906, loss_dice: 0.048594
iteration 329 : loss : 0.189516, loss_ce: 0.132614, loss_dice: 0.210783
iteration 330 : loss : 0.045875, loss_ce: 0.027193, loss_dice: 0.036190
iteration 331 : loss : 0.068781, loss_ce: 0.063193, loss_dice: 0.048982
iteration 332 : loss : 0.108866, loss_ce: 0.072217, loss_dice: 0.109681
iteration 333 : loss : 0.083075, loss_ce: 0.055840, loss_dice: 0.070433
iteration 334 : loss : 0.195200, loss_ce: 0.129513, loss_dice: 0.221098
iteration 335 : loss : 0.055783, loss_ce: 0.035921, loss_dice: 0.046017
iteration 336 : loss : 0.243823, loss_ce: 0.164168, loss_dice: 0.255118
iteration 337 : loss : 0.114892, loss_ce: 0.092111, loss_dice: 0.102096
iteration 338 : loss : 0.124089, loss_ce: 0.100080, loss_dice: 0.091970
iteration 339 : loss : 0.067088, loss_ce: 0.042071, loss_dice: 0.065213
iteration 340 : loss : 0.132294, loss_ce: 0.028636, loss_dice: 0.191329
iteration 341 : loss : 0.204178, loss_ce: 0.200292, loss_dice: 0.159342
iteration 342 : loss : 0.198303, loss_ce: 0.164614, loss_dice: 0.172055
iteration 343 : loss : 0.085932, loss_ce: 0.053070, loss_dice: 0.073685
iteration 344 : loss : 0.150654, loss_ce: 0.068425, loss_dice: 0.195919
iteration 345 : loss : 0.241524, loss_ce: 0.227502, loss_dice: 0.196477
iteration 346 : loss : 0.110684, loss_ce: 0.082419, loss_dice: 0.105657
iteration 347 : loss : 0.089938, loss_ce: 0.063069, loss_dice: 0.089977
iteration 348 : loss : 0.051565, loss_ce: 0.034093, loss_dice: 0.028346

  1%|▎                           | 14/1201 [13:44<18:22:13, 55.71s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:30<00:00,  3.65s/it]
iteration 350 : loss : 0.094351, loss_ce: 0.049359, loss_dice: 0.089460
iteration 351 : loss : 0.244378, loss_ce: 0.162815, loss_dice: 0.288703
iteration 352 : loss : 0.067751, loss_ce: 0.040629, loss_dice: 0.059989
iteration 353 : loss : 0.114826, loss_ce: 0.077996, loss_dice: 0.117918
iteration 354 : loss : 0.087840, loss_ce: 0.044683, loss_dice: 0.083137
iteration 355 : loss : 0.126271, loss_ce: 0.104925, loss_dice: 0.105638
iteration 356 : loss : 0.194809, loss_ce: 0.161554, loss_dice: 0.174505
iteration 357 : loss : 0.112073, loss_ce: 0.101538, loss_dice: 0.069289
iteration 358 : loss : 0.086602, loss_ce: 0.064556, loss_dice: 0.069823
iteration 359 : loss : 0.095068, loss_ce: 0.057489, loss_dice: 0.093315
iteration 360 : loss : 0.090346, loss_ce: 0.050829, loss_dice: 0.098123
iteration 361 : loss : 0.129906, loss_ce: 0.069123, loss_dice: 0.154633
iteration 362 : loss : 0.071916, loss_ce: 0.037495, loss_dice: 0.057572
iteration 363 : loss : 0.181761, loss_ce: 0.116999, loss_dice: 0.224499
iteration 364 : loss : 0.148801, loss_ce: 0.090466, loss_dice: 0.172444
iteration 365 : loss : 0.052052, loss_ce: 0.032382, loss_dice: 0.039744
iteration 366 : loss : 0.074303, loss_ce: 0.083324, loss_dice: 0.038761
iteration 367 : loss : 0.287466, loss_ce: 0.198465, loss_dice: 0.268903
iteration 368 : loss : 0.103275, loss_ce: 0.026685, loss_dice: 0.060805
iteration 369 : loss : 0.155808, loss_ce: 0.123826, loss_dice: 0.149269
iteration 370 : loss : 0.072055, loss_ce: 0.053297, loss_dice: 0.059354
iteration 371 : loss : 0.106988, loss_ce: 0.051067, loss_dice: 0.128798
iteration 372 : loss : 0.057909, loss_ce: 0.040487, loss_dice: 0.044462
iteration 373 : loss : 0.313044, loss_ce: 0.251126, loss_dice: 0.330912

  1%|▎                           | 15/1201 [14:37<18:02:27, 54.76s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:30<00:00,  3.65s/it]
iteration 375 : loss : 0.085127, loss_ce: 0.081032, loss_dice: 0.052996
iteration 376 : loss : 0.091998, loss_ce: 0.027484, loss_dice: 0.110151
iteration 377 : loss : 0.306778, loss_ce: 0.252669, loss_dice: 0.307351
iteration 378 : loss : 0.100871, loss_ce: 0.084525, loss_dice: 0.071748
iteration 379 : loss : 0.087389, loss_ce: 0.089147, loss_dice: 0.050819
iteration 380 : loss : 0.073717, loss_ce: 0.062104, loss_dice: 0.059020
iteration 381 : loss : 0.084752, loss_ce: 0.054468, loss_dice: 0.078070
iteration 382 : loss : 0.119267, loss_ce: 0.085974, loss_dice: 0.109933
iteration 383 : loss : 0.068927, loss_ce: 0.056934, loss_dice: 0.041920
iteration 384 : loss : 0.172044, loss_ce: 0.138633, loss_dice: 0.161337
iteration 385 : loss : 0.051223, loss_ce: 0.035512, loss_dice: 0.032462
iteration 386 : loss : 0.078140, loss_ce: 0.075266, loss_dice: 0.053722
iteration 387 : loss : 0.065359, loss_ce: 0.037955, loss_dice: 0.046997
iteration 388 : loss : 0.058361, loss_ce: 0.042486, loss_dice: 0.051136
iteration 389 : loss : 0.097714, loss_ce: 0.068743, loss_dice: 0.084672
iteration 390 : loss : 0.089112, loss_ce: 0.061676, loss_dice: 0.091723
iteration 391 : loss : 0.070371, loss_ce: 0.038017, loss_dice: 0.063293
iteration 392 : loss : 0.071558, loss_ce: 0.052616, loss_dice: 0.047482
iteration 393 : loss : 0.188215, loss_ce: 0.026299, loss_dice: 0.325083
iteration 394 : loss : 0.053381, loss_ce: 0.045327, loss_dice: 0.035851
iteration 395 : loss : 0.172757, loss_ce: 0.078088, loss_dice: 0.229330
iteration 396 : loss : 0.129252, loss_ce: 0.059803, loss_dice: 0.146765
iteration 397 : loss : 0.054202, loss_ce: 0.047695, loss_dice: 0.039051
iteration 398 : loss : 0.163548, loss_ce: 0.130106, loss_dice: 0.155488
iteration 399 : loss : 0.097099, loss_ce: 0.059642, loss_dice: 0.102358
  0%|                                                                                                                                                                                                            | 0/25 [00:00<?, ?it/s]
iteration 400 : loss : 0.045056, loss_ce: 0.031940, loss_dice: 0.034929

























  1%|▎                           | 16/1201 [17:00<26:47:37, 81.40s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:30<00:00,  3.66s/it]
Validation end
iteration 400 : dice_score : 0.711284 hd95 : 23.854190 uncertainty : 0.047633
iteration 401 : loss : 0.111472, loss_ce: 0.111515, loss_dice: 0.073533
iteration 402 : loss : 0.173095, loss_ce: 0.163330, loss_dice: 0.143951
iteration 403 : loss : 0.126685, loss_ce: 0.120592, loss_dice: 0.091070
iteration 404 : loss : 0.306807, loss_ce: 0.294732, loss_dice: 0.260326
iteration 405 : loss : 0.063212, loss_ce: 0.038464, loss_dice: 0.042270
iteration 406 : loss : 0.075337, loss_ce: 0.040391, loss_dice: 0.078959
iteration 407 : loss : 0.170379, loss_ce: 0.079157, loss_dice: 0.231470
iteration 408 : loss : 0.078285, loss_ce: 0.045765, loss_dice: 0.082942
iteration 409 : loss : 0.084656, loss_ce: 0.060269, loss_dice: 0.083094
iteration 410 : loss : 0.084130, loss_ce: 0.044575, loss_dice: 0.090399
iteration 411 : loss : 0.093430, loss_ce: 0.063864, loss_dice: 0.096640
iteration 412 : loss : 0.057559, loss_ce: 0.019614, loss_dice: 0.053156
iteration 413 : loss : 0.053863, loss_ce: 0.044705, loss_dice: 0.034117
iteration 414 : loss : 0.055216, loss_ce: 0.022213, loss_dice: 0.063676
iteration 415 : loss : 0.179327, loss_ce: 0.035344, loss_dice: 0.281639
iteration 416 : loss : 0.177928, loss_ce: 0.176918, loss_dice: 0.120572
iteration 417 : loss : 0.043896, loss_ce: 0.029141, loss_dice: 0.031204
iteration 418 : loss : 0.085912, loss_ce: 0.033243, loss_dice: 0.062943
iteration 419 : loss : 0.064112, loss_ce: 0.040946, loss_dice: 0.060462
iteration 420 : loss : 0.081312, loss_ce: 0.046718, loss_dice: 0.062554
iteration 421 : loss : 0.069325, loss_ce: 0.048996, loss_dice: 0.051952
iteration 422 : loss : 0.070946, loss_ce: 0.048457, loss_dice: 0.057833
iteration 423 : loss : 0.161016, loss_ce: 0.095334, loss_dice: 0.103880

  1%|▍                           | 17/1201 [17:51<23:47:45, 72.35s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:30<00:00,  3.66s/it]
iteration 425 : loss : 0.246850, loss_ce: 0.063315, loss_dice: 0.302469
iteration 426 : loss : 0.096826, loss_ce: 0.073006, loss_dice: 0.087180
iteration 427 : loss : 0.264425, loss_ce: 0.224203, loss_dice: 0.238065
iteration 428 : loss : 0.104859, loss_ce: 0.048156, loss_dice: 0.074123
iteration 429 : loss : 0.145837, loss_ce: 0.075722, loss_dice: 0.185353
iteration 430 : loss : 0.062798, loss_ce: 0.029969, loss_dice: 0.052941
iteration 431 : loss : 0.086491, loss_ce: 0.084213, loss_dice: 0.056500
iteration 432 : loss : 0.084877, loss_ce: 0.063464, loss_dice: 0.081224
iteration 433 : loss : 0.129059, loss_ce: 0.082404, loss_dice: 0.124391
iteration 434 : loss : 0.080065, loss_ce: 0.062005, loss_dice: 0.067334
iteration 435 : loss : 0.060155, loss_ce: 0.043403, loss_dice: 0.048839
iteration 436 : loss : 0.175521, loss_ce: 0.101752, loss_dice: 0.199302
iteration 437 : loss : 0.051738, loss_ce: 0.045356, loss_dice: 0.033346
iteration 438 : loss : 0.176880, loss_ce: 0.084354, loss_dice: 0.229301
iteration 439 : loss : 0.279138, loss_ce: 0.171903, loss_dice: 0.347405
iteration 440 : loss : 0.082985, loss_ce: 0.063911, loss_dice: 0.068913
iteration 441 : loss : 0.094770, loss_ce: 0.100802, loss_dice: 0.054463
iteration 442 : loss : 0.112765, loss_ce: 0.033414, loss_dice: 0.125636
iteration 443 : loss : 0.077460, loss_ce: 0.066905, loss_dice: 0.040141
iteration 444 : loss : 0.099753, loss_ce: 0.080841, loss_dice: 0.070273
iteration 445 : loss : 0.074790, loss_ce: 0.037538, loss_dice: 0.082732
iteration 446 : loss : 0.052067, loss_ce: 0.041574, loss_dice: 0.031441
iteration 447 : loss : 0.058769, loss_ce: 0.048361, loss_dice: 0.047000
iteration 448 : loss : 0.083996, loss_ce: 0.085461, loss_dice: 0.049442

  1%|▍                           | 18/1201 [18:43<21:45:22, 66.21s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:30<00:00,  3.66s/it]
iteration 450 : loss : 0.054162, loss_ce: 0.026301, loss_dice: 0.030362
iteration 451 : loss : 0.065528, loss_ce: 0.052922, loss_dice: 0.049512
iteration 452 : loss : 0.246200, loss_ce: 0.228064, loss_dice: 0.221402
iteration 453 : loss : 0.117881, loss_ce: 0.084684, loss_dice: 0.109920
iteration 454 : loss : 0.158525, loss_ce: 0.101832, loss_dice: 0.168084
iteration 455 : loss : 0.093149, loss_ce: 0.042477, loss_dice: 0.101395
iteration 456 : loss : 0.255149, loss_ce: 0.164901, loss_dice: 0.293966
iteration 457 : loss : 0.067563, loss_ce: 0.045387, loss_dice: 0.060993
iteration 458 : loss : 0.272008, loss_ce: 0.185993, loss_dice: 0.331156
iteration 459 : loss : 0.092353, loss_ce: 0.077696, loss_dice: 0.081884
iteration 460 : loss : 0.116366, loss_ce: 0.077234, loss_dice: 0.125614
iteration 461 : loss : 0.141465, loss_ce: 0.099532, loss_dice: 0.157374
iteration 462 : loss : 0.059421, loss_ce: 0.043920, loss_dice: 0.052315
iteration 463 : loss : 0.080304, loss_ce: 0.044868, loss_dice: 0.080028
iteration 464 : loss : 0.086788, loss_ce: 0.084812, loss_dice: 0.055143
iteration 465 : loss : 0.068145, loss_ce: 0.075650, loss_dice: 0.039019
iteration 466 : loss : 0.052694, loss_ce: 0.029161, loss_dice: 0.043406
iteration 467 : loss : 0.094818, loss_ce: 0.066009, loss_dice: 0.089573
iteration 468 : loss : 0.076417, loss_ce: 0.066971, loss_dice: 0.059392
iteration 469 : loss : 0.043704, loss_ce: 0.041171, loss_dice: 0.025707
iteration 470 : loss : 0.045556, loss_ce: 0.031557, loss_dice: 0.033707
iteration 471 : loss : 0.082020, loss_ce: 0.084853, loss_dice: 0.046578
iteration 472 : loss : 0.241664, loss_ce: 0.132839, loss_dice: 0.273449
iteration 473 : loss : 0.195013, loss_ce: 0.050198, loss_dice: 0.297796

  2%|▍                           | 19/1201 [19:35<20:19:04, 61.88s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:30<00:00,  3.66s/it]
iteration 475 : loss : 0.146323, loss_ce: 0.093912, loss_dice: 0.172984
iteration 476 : loss : 0.086037, loss_ce: 0.035153, loss_dice: 0.063828
iteration 477 : loss : 0.169006, loss_ce: 0.044522, loss_dice: 0.270050
iteration 478 : loss : 0.066689, loss_ce: 0.055763, loss_dice: 0.047095
iteration 479 : loss : 0.049770, loss_ce: 0.039875, loss_dice: 0.040372
iteration 480 : loss : 0.051141, loss_ce: 0.035378, loss_dice: 0.036981
iteration 481 : loss : 0.207414, loss_ce: 0.052430, loss_dice: 0.261755
iteration 482 : loss : 0.264001, loss_ce: 0.226906, loss_dice: 0.249307
iteration 483 : loss : 0.283193, loss_ce: 0.258429, loss_dice: 0.251512
iteration 484 : loss : 0.122551, loss_ce: 0.051463, loss_dice: 0.152047
iteration 485 : loss : 0.067978, loss_ce: 0.052757, loss_dice: 0.061383
iteration 486 : loss : 0.126945, loss_ce: 0.115415, loss_dice: 0.100854
iteration 487 : loss : 0.197756, loss_ce: 0.097052, loss_dice: 0.241075
iteration 488 : loss : 0.059391, loss_ce: 0.052214, loss_dice: 0.036386
iteration 489 : loss : 0.071485, loss_ce: 0.061160, loss_dice: 0.061552
iteration 490 : loss : 0.078885, loss_ce: 0.048444, loss_dice: 0.072294
iteration 491 : loss : 0.087893, loss_ce: 0.041491, loss_dice: 0.090449
iteration 492 : loss : 0.095851, loss_ce: 0.058112, loss_dice: 0.093070
iteration 493 : loss : 0.105350, loss_ce: 0.083453, loss_dice: 0.102905
iteration 494 : loss : 0.211707, loss_ce: 0.031782, loss_dice: 0.337265
iteration 495 : loss : 0.139373, loss_ce: 0.121224, loss_dice: 0.121481
iteration 496 : loss : 0.050198, loss_ce: 0.028170, loss_dice: 0.035711
iteration 497 : loss : 0.073149, loss_ce: 0.062429, loss_dice: 0.043517
iteration 498 : loss : 0.071320, loss_ce: 0.062436, loss_dice: 0.047236

  2%|▍                           | 20/1201 [20:26<19:15:55, 58.73s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:30<00:00,  3.66s/it]
iteration 500 : loss : 0.084336, loss_ce: 0.038820, loss_dice: 0.095470
iteration 501 : loss : 0.059894, loss_ce: 0.035571, loss_dice: 0.043172
iteration 502 : loss : 0.062321, loss_ce: 0.034655, loss_dice: 0.055699
iteration 503 : loss : 0.056194, loss_ce: 0.053178, loss_dice: 0.036212
iteration 504 : loss : 0.049595, loss_ce: 0.021536, loss_dice: 0.046020
iteration 505 : loss : 0.050199, loss_ce: 0.035803, loss_dice: 0.044043
iteration 506 : loss : 0.062386, loss_ce: 0.028068, loss_dice: 0.066059
iteration 507 : loss : 0.186366, loss_ce: 0.075225, loss_dice: 0.265562
iteration 508 : loss : 0.150681, loss_ce: 0.085728, loss_dice: 0.185964
iteration 509 : loss : 0.044497, loss_ce: 0.023158, loss_dice: 0.029930
iteration 510 : loss : 0.048565, loss_ce: 0.033105, loss_dice: 0.029600
iteration 511 : loss : 0.053387, loss_ce: 0.024824, loss_dice: 0.056617
iteration 512 : loss : 0.111830, loss_ce: 0.109003, loss_dice: 0.073641
iteration 513 : loss : 0.229359, loss_ce: 0.110176, loss_dice: 0.309771
iteration 514 : loss : 0.088868, loss_ce: 0.074847, loss_dice: 0.075839
iteration 515 : loss : 0.054249, loss_ce: 0.042218, loss_dice: 0.031642
iteration 516 : loss : 0.052749, loss_ce: 0.039407, loss_dice: 0.034434
iteration 517 : loss : 0.250139, loss_ce: 0.123197, loss_dice: 0.321797
iteration 518 : loss : 0.100237, loss_ce: 0.082656, loss_dice: 0.093782
iteration 519 : loss : 0.098574, loss_ce: 0.060368, loss_dice: 0.095887
iteration 520 : loss : 0.069364, loss_ce: 0.040109, loss_dice: 0.074960
iteration 521 : loss : 0.081222, loss_ce: 0.070569, loss_dice: 0.058458
iteration 522 : loss : 0.087392, loss_ce: 0.048848, loss_dice: 0.075259
iteration 523 : loss : 0.195922, loss_ce: 0.207090, loss_dice: 0.135253

  2%|▍                           | 21/1201 [21:19<18:38:03, 56.85s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:30<00:00,  3.66s/it]
iteration 525 : loss : 0.069886, loss_ce: 0.043216, loss_dice: 0.047879
iteration 526 : loss : 0.103181, loss_ce: 0.037484, loss_dice: 0.098134
iteration 527 : loss : 0.147460, loss_ce: 0.122651, loss_dice: 0.142030
iteration 528 : loss : 0.120282, loss_ce: 0.093777, loss_dice: 0.110016
iteration 529 : loss : 0.069813, loss_ce: 0.058466, loss_dice: 0.051716
iteration 530 : loss : 0.158752, loss_ce: 0.173784, loss_dice: 0.100924
iteration 531 : loss : 0.058088, loss_ce: 0.043305, loss_dice: 0.044605
iteration 532 : loss : 0.103005, loss_ce: 0.054773, loss_dice: 0.116034
